Country_code,Latitude,Longitude
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
de,51.165691,10.451526
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
dk,56.26392,9.501785
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
do,18.735693,-70.162651
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
dz,28.033886,1.659626
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ec,-1.831239,-78.183406
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
ee,58.595272,25.013607
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
eg,26.820553,30.802498
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
es,40.463667,-3.74922
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
et,9.145,40.489673
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fi,61.92411,25.748151
fj,-16.578193,179.414413
fj,-16.578193,179.414413
fj,-16.578193,179.414413
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
fr,46.227638,2.213749
ga,-0.803689,11.609444
ga,-0.803689,11.609444
ga,-0.803689,11.609444
ga,-0.803689,11.609444
ga,-0.803689,11.609444
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
gb,55.378051,-3.435973
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
ge,42.315407,43.356892
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gh,7.946527,-1.023194
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gr,39.074208,21.824312
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
gt,15.783471,-90.230759
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hk,22.396428,114.109497
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hn,15.199999,-86.241905
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
hr,45.1,15.2
ht,18.971187,-72.285215
ht,18.971187,-72.285215
ht,18.971187,-72.285215
ht,18.971187,-72.285215
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
hu,47.162494,19.503304
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
id,-0.789275,113.921327
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
ie,53.41291,-8.24389
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
il,31.046051,34.851612
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
in,20.593684,78.96288
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
iq,33.223191,43.679291
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
ir,32.427908,53.688046
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
is,64.963051,-19.020835
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
it,41.87194,12.56738
